400.000000	0.527183
401.000000	0.526183
402.000000	0.525184
403.000000	0.524184
404.000000	0.523184
405.000000	0.522184
406.000000	0.521184
407.000000	0.520185
408.000000	0.519185
409.000000	0.518185
410.000000	0.517185
411.000000	0.516185
412.000000	0.515185
413.000000	0.514186
414.000000	0.513186
415.000000	0.512186
416.000000	0.511186
417.000000	0.510186
418.000000	0.509187
419.000000	0.508187
420.000000	0.507187
421.000000	0.506187
422.000000	0.505187
423.000000	0.504187
424.000000	0.503188
425.000000	0.502188
426.000000	0.501188
427.000000	0.500188
428.000000	0.499188
429.000000	0.498188
430.000000	0.497189
431.000000	0.495994
432.000000	0.494799
433.000000	0.493604
434.000000	0.492409
435.000000	0.491214
436.000000	0.490020
437.000000	0.488825
438.000000	0.487630
439.000000	0.486435
440.000000	0.485240
441.000000	0.484045
442.000000	0.482851
443.000000	0.481656
444.000000	0.480461
445.000000	0.479266
446.000000	0.478071
447.000000	0.476876
448.000000	0.475681
449.000000	0.474487
450.000000	0.473292
451.000000	0.472040
452.000000	0.470788
453.000000	0.469536
454.000000	0.468284
455.000000	0.467032
456.000000	0.465780
457.000000	0.464529
458.000000	0.463277
459.000000	0.462025
460.000000	0.460773
461.000000	0.459739
462.000000	0.458704
463.000000	0.457670
464.000000	0.456636
465.000000	0.455601
466.000000	0.454567
467.000000	0.453533
468.000000	0.452498
469.000000	0.451464
470.000000	0.450430
471.000000	0.449395
472.000000	0.448361
473.000000	0.447326
474.000000	0.446292
475.000000	0.445258
476.000000	0.444223
477.000000	0.443189
478.000000	0.442155
479.000000	0.441120
480.000000	0.440086
481.000000	0.438802
482.000000	0.437519
483.000000	0.436235
484.000000	0.434951
485.000000	0.433668
486.000000	0.432384
487.000000	0.431100
488.000000	0.429817
489.000000	0.428533
490.000000	0.427249
491.000000	0.425966
492.000000	0.424682
493.000000	0.423398
494.000000      0.422757
495.000000	0.422115
496.000000	0.420831
497.000000	0.419547
498.000000	0.418264
499.000000	0.416980
500.000000	0.415696
501.000000	0.414412
502.000000	0.413538
503.000000	0.412663
504.000000	0.411789
505.000000	0.410914
506.000000	0.410039
507.000000	0.409165
508.000000	0.408290
509.000000	0.407415
510.000000	0.406541
511.000000	0.405666
512.000000	0.404718
513.000000	0.403769
514.000000	0.402821
515.000000	0.400924
516.000000	0.399976
517.000000	0.399027
518.000000	0.398079
519.000000	0.397131
520.000000	0.396182
521.000000	0.395234
522.000000	0.394286
523.000000	0.393337
524.000000	0.392389
525.000000	0.391441
526.000000	0.390492
527.000000	0.389544
528.000000	0.388595
529.000000	0.387647
