400.000000	0.047207
401.000000	0.047207
402.000000	0.047207
403.000000	0.047207
404.000000	0.047207
405.000000	0.047447
406.000000	0.047688
407.000000	0.048156
408.000000	0.048624
409.000000	0.048368
410.000000	0.048112
411.000000	0.048094
412.000000	0.048075
413.000000	0.047887
414.000000	0.047698
415.000000	0.047497
416.000000	0.047297
417.000000	0.047027
418.000000	0.046757
419.000000	0.046581
420.000000	0.046405
421.000000	0.046430
422.000000	0.046454
423.000000	0.046546
424.000000	0.046639
425.000000	0.046650
426.000000	0.046661
427.000000	0.046702
428.000000	0.046742
429.000000	0.046553
430.000000	0.046365
431.000000	0.046207
432.000000	0.046048
433.000000	0.045917
434.000000	0.045786
435.000000	0.045617
436.000000	0.045449
437.000000	0.044727
438.000000	0.044005
439.000000	0.043360
440.000000	0.042715
441.000000	0.041402
442.000000	0.040088
443.000000	0.039026
444.000000	0.037964
445.000000	0.037378
446.000000	0.036791
447.000000	0.036277
448.000000	0.035762
449.000000	0.035442
450.000000	0.035123
451.000000	0.034825
452.000000	0.034528
453.000000	0.034629
454.000000	0.034729
455.000000	0.034820
456.000000	0.034910
457.000000	0.034712
458.000000	0.034515
459.000000	0.034327
460.000000	0.034139
461.000000	0.034209
462.000000	0.034279
463.000000	0.034351
464.000000	0.034423
465.000000	0.034235
466.000000	0.034048
467.000000	0.033870
468.000000	0.033693
469.000000	0.033602
470.000000	0.033511
471.000000	0.033421
472.000000	0.033330
473.000000	0.033168
474.000000	0.033005
475.000000	0.032850
476.000000	0.032694
477.000000	0.032680
478.000000	0.032667
479.000000	0.032652
480.000000	0.032637
481.000000	0.032243
482.000000	0.031850
483.000000	0.031483
484.000000	0.031117
485.000000	0.030929
486.000000	0.030742
487.000000	0.030562
488.000000	0.030382
489.000000	0.029889
490.000000	0.029889
491.000000	0.029397
492.000000	0.028946
493.000000	0.028495
494.000000      0.028303
495.000000	0.028111
496.000000	0.027727
497.000000	0.027370
498.000000	0.027012
499.000000	0.026231
500.000000	0.025450
501.000000	0.024772
502.000000	0.024095
503.000000	0.023022
504.000000	0.021949
505.000000	0.021071
506.000000	0.020193
507.000000	0.019463
508.000000	0.018734
509.000000	0.018105
510.000000	0.017477
511.000000	0.016710
512.000000	0.015944
513.000000	0.015295
514.000000	0.014645
515.000000	0.013289
516.000000	0.012711
517.000000	0.012133
518.000000	0.011632
519.000000	0.011132
520.000000	0.010693
521.000000	0.010254
522.000000	0.010021
523.000000	0.009788
524.000000	0.009571
525.000000	0.009354
526.000000	0.009222
527.000000	0.009089
528.000000	0.008963
529.000000	0.008836
530.000000	0.008836
531.000000	0.008796
532.000000	0.008755
533.000000	0.008716
534.000000	0.008676
535.000000	0.008587
